id,trip_id,route_id,timestamp,actual_arrival_time,delay_seconds,stop_id
77395,113400_5..S03R,5,NULL,NULL,0,640S
77396,113400_5..S03R,5,NULL,NULL,0,418S
77397,113400_5..S03R,5,NULL,NULL,0,419S
77398,113400_5..S03R,5,NULL,NULL,0,420S
77399,113400_5..S03R,5,NULL,NULL,0,423S
77400,113400_5..S03R,5,NULL,NULL,0,234S
77401,113400_5..S03R,5,NULL,NULL,0,235S
77402,113400_5..S03R,5,NULL,NULL,0,239S
77403,113400_5..S03R,5,NULL,NULL,0,241S
77404,113400_5..S03R,5,NULL,NULL,0,242S
77405,113400_5..S03R,5,NULL,NULL,0,243S
77406,113400_5..S03R,5,NULL,NULL,0,244S
77407,113400_5..S03R,5,NULL,NULL,0,245S
77408,113400_5..S03R,5,NULL,NULL,0,246S
77409,113400_5..S03R,5,NULL,NULL,0,247S
77410,113550_5..N88R,5,NULL,NULL,0,246N
77411,113550_5..N88R,5,NULL,NULL,0,245N
77412,113550_5..N88R,5,NULL,NULL,0,244N
77413,113550_5..N88R,5,NULL,NULL,0,243N
77414,113550_5..N88R,5,NULL,NULL,0,242N
77415,113550_5..N88R,5,NULL,NULL,0,241N
77416,113550_5..N88R,5,NULL,NULL,0,239N
77417,113550_5..N88R,5,NULL,NULL,0,235N
77418,113550_5..N88R,5,NULL,NULL,0,234N
77419,113550_5..N88R,5,NULL,NULL,0,423N
77420,113550_5..N88R,5,NULL,NULL,0,420N
77421,113550_5..N88R,5,NULL,NULL,0,419N
77422,113550_5..N88R,5,NULL,NULL,0,418N
77423,113550_5..N88R,5,NULL,NULL,0,640N
77424,113550_5..N88R,5,NULL,NULL,0,635N
77425,113550_5..N88R,5,NULL,NULL,0,631N
77426,113550_5..N88R,5,NULL,NULL,0,629N
77427,113550_5..N88R,5,NULL,NULL,0,626N
77428,113550_5..N88R,5,NULL,NULL,0,621N
77429,113550_5..N88R,5,NULL,NULL,0,416N
77430,113550_5..N88R,5,NULL,NULL,0,222N
77431,113550_5..N88R,5,NULL,NULL,0,221N
77432,113550_5..N88R,5,NULL,NULL,0,213N
77433,113550_5..N88R,5,NULL,NULL,0,505N
77434,113550_5..N88R,5,NULL,NULL,0,504N
77435,113550_5..N88R,5,NULL,NULL,0,503N
77436,113550_5..N88R,5,NULL,NULL,0,502N
77437,113550_5..N88R,5,NULL,NULL,0,501N
77438,104550_6..N02R,6X,NULL,NULL,0,601N
77439,104900_6..S01R,6,NULL,NULL,0,638S
77440,104900_6..S01R,6,NULL,NULL,0,639S
77441,104900_6..S01R,6,NULL,NULL,0,640S
77442,105250_6..N02R,6X,NULL,NULL,0,602N
77443,105250_6..N02R,6X,NULL,NULL,0,601N
77444,105400_6..S03R,6,NULL,NULL,0,639S
77445,105400_6..S03R,6,NULL,NULL,0,640S
77446,105600_6..N02R,6X,NULL,NULL,0,604N
77447,105600_6..N02R,6X,NULL,NULL,0,603N
77448,105600_6..N02R,6X,NULL,NULL,0,602N
77449,105600_6..N02R,6X,NULL,NULL,0,601N
77450,105700_6..S01R,6,NULL,NULL,0,633S
77451,105700_6..S01R,6,NULL,NULL,0,634S
77452,105700_6..S01R,6,NULL,NULL,0,635S
77453,105700_6..S01R,6,NULL,NULL,0,636S
77454,105700_6..S01R,6,NULL,NULL,0,637S
77455,105700_6..S01R,6,NULL,NULL,0,638S
77456,105700_6..S01R,6,NULL,NULL,0,639S
77457,105700_6..S01R,6,NULL,NULL,0,640S
77458,105950_6..N03R,6,NULL,NULL,0,615N
77459,105950_6..N03R,6,NULL,NULL,0,614N
77460,105950_6..N03R,6,NULL,NULL,0,613N
77461,105950_6..N03R,6,NULL,NULL,0,612N
77462,105950_6..N03R,6,NULL,NULL,0,611N
77463,105950_6..N03R,6,NULL,NULL,0,610N
77464,105950_6..N03R,6,NULL,NULL,0,609N
77465,105950_6..N03R,6,NULL,NULL,0,608N
77466,106250_6..S03R,6,NULL,NULL,0,636S
77467,106250_6..S03R,6,NULL,NULL,0,637S
77468,106250_6..S03R,6,NULL,NULL,0,638S
77469,106250_6..S03R,6,NULL,NULL,0,639S
77470,106250_6..S03R,6,NULL,NULL,0,640S
77471,106300_6..N02R,6X,NULL,NULL,0,613N
77472,106300_6..N02R,6X,NULL,NULL,0,608N
77473,106300_6..N02R,6X,NULL,NULL,0,607N
77474,106300_6..N02R,6X,NULL,NULL,0,606N
77475,106300_6..N02R,6X,NULL,NULL,0,604N
77476,106300_6..N02R,6X,NULL,NULL,0,603N
77477,106300_6..N02R,6X,NULL,NULL,0,602N
77478,106300_6..N02R,6X,NULL,NULL,0,601N
77479,106400_6..S01R,6,NULL,NULL,0,629S
77480,106400_6..S01R,6,NULL,NULL,0,630S
77481,106400_6..S01R,6,NULL,NULL,0,631S
77482,106400_6..S01R,6,NULL,NULL,0,632S
77483,106400_6..S01R,6,NULL,NULL,0,633S
77484,106400_6..S01R,6,NULL,NULL,0,634S
77485,106400_6..S01R,6,NULL,NULL,0,635S
77486,106400_6..S01R,6,NULL,NULL,0,636S
77487,106400_6..S01R,6,NULL,NULL,0,637S
77488,106400_6..S01R,6,NULL,NULL,0,638S
77489,106400_6..S01R,6,NULL,NULL,0,639S
77490,106400_6..S01R,6,NULL,NULL,0,640S
77491,106650_6..N03R,6,NULL,NULL,0,617N
77492,106650_6..N03R,6,NULL,NULL,0,616N
77493,106650_6..N03R,6,NULL,NULL,0,615N
77494,106650_6..N03R,6,NULL,NULL,0,614N
77495,106650_6..N03R,6,NULL,NULL,0,613N
77496,106650_6..N03R,6,NULL,NULL,0,612N
77497,106650_6..N03R,6,NULL,NULL,0,611N
77498,106650_6..N03R,6,NULL,NULL,0,610N
77499,106650_6..N03R,6,NULL,NULL,0,609N
77500,106650_6..N03R,6,NULL,NULL,0,608N
77501,107000_6..S03R,6,NULL,NULL,0,632S
77502,107000_6..S03R,6,NULL,NULL,0,633S
77503,107000_6..S03R,6,NULL,NULL,0,634S
77504,107000_6..S03R,6,NULL,NULL,0,635S
77505,107000_6..S03R,6,NULL,NULL,0,636S
77506,107000_6..S03R,6,NULL,NULL,0,637S
77507,107000_6..S03R,6,NULL,NULL,0,638S
77508,107000_6..S03R,6,NULL,NULL,0,639S
77509,107000_6..S03R,6,NULL,NULL,0,640S
77510,107000_6..N02R,6X,NULL,NULL,0,613N
77511,107000_6..N02R,6X,NULL,NULL,0,608N
77512,107000_6..N02R,6X,NULL,NULL,0,607N
77513,107000_6..N02R,6X,NULL,NULL,0,606N
77514,107000_6..N02R,6X,NULL,NULL,0,604N
77515,107000_6..N02R,6X,NULL,NULL,0,603N
77516,107000_6..N02R,6X,NULL,NULL,0,602N
77517,107000_6..N02R,6X,NULL,NULL,0,601N
77518,107100_6..S01R,6,NULL,NULL,0,626S
77519,107100_6..S01R,6,NULL,NULL,0,627S
77520,107100_6..S01R,6,NULL,NULL,0,628S
77521,107100_6..S01R,6,NULL,NULL,0,629S
77522,107100_6..S01R,6,NULL,NULL,0,630S
77523,107100_6..S01R,6,NULL,NULL,0,631S
77524,107100_6..S01R,6,NULL,NULL,0,632S
77525,107100_6..S01R,6,NULL,NULL,0,633S
77526,107100_6..S01R,6,NULL,NULL,0,634S
77527,107100_6..S01R,6,NULL,NULL,0,635S
77528,107100_6..S01R,6,NULL,NULL,0,636S
77529,107100_6..S01R,6,NULL,NULL,0,637S
77530,107100_6..S01R,6,NULL,NULL,0,638S
77531,107100_6..S01R,6,NULL,NULL,0,639S
77532,107100_6..S01R,6,NULL,NULL,0,640S
77533,107350_6..N03R,6,NULL,NULL,0,619N
77534,107350_6..N03R,6,NULL,NULL,0,618N
77535,107350_6..N03R,6,NULL,NULL,0,617N
77536,107350_6..N03R,6,NULL,NULL,0,616N
77537,107350_6..N03R,6,NULL,NULL,0,615N
77538,107350_6..N03R,6,NULL,NULL,0,614N
77539,107350_6..N03R,6,NULL,NULL,0,613N
77540,107350_6..N03R,6,NULL,NULL,0,612N
77541,107350_6..N03R,6,NULL,NULL,0,611N
77542,107350_6..N03R,6,NULL,NULL,0,610N
77543,107350_6..N03R,6,NULL,NULL,0,609N
77544,107350_6..N03R,6,NULL,NULL,0,608N
77545,107650_6..S03R,6,NULL,NULL,0,628S
77546,107650_6..S03R,6,NULL,NULL,0,629S
77547,107650_6..S03R,6,NULL,NULL,0,630S
77548,107650_6..S03R,6,NULL,NULL,0,631S
77549,107650_6..S03R,6,NULL,NULL,0,632S
77550,107650_6..S03R,6,NULL,NULL,0,633S
77551,107650_6..S03R,6,NULL,NULL,0,634S
77552,107650_6..S03R,6,NULL,NULL,0,635S
77553,107650_6..S03R,6,NULL,NULL,0,636S
77554,107650_6..S03R,6,NULL,NULL,0,637S
77555,107650_6..S03R,6,NULL,NULL,0,638S
77556,107650_6..S03R,6,NULL,NULL,0,639S
77557,107650_6..S03R,6,NULL,NULL,0,640S
77558,107700_6..N02R,6X,NULL,NULL,0,622N
77559,107700_6..N02R,6X,NULL,NULL,0,621N
77560,107700_6..N02R,6X,NULL,NULL,0,619N
77561,107700_6..N02R,6X,NULL,NULL,0,613N
77562,107700_6..N02R,6X,NULL,NULL,0,608N
77563,107700_6..N02R,6X,NULL,NULL,0,607N
77564,107700_6..N02R,6X,NULL,NULL,0,606N
77565,107700_6..N02R,6X,NULL,NULL,0,604N
77566,107700_6..N02R,6X,NULL,NULL,0,603N
77567,107700_6..N02R,6X,NULL,NULL,0,602N
77568,107700_6..N02R,6X,NULL,NULL,0,601N
77569,107800_6..S01R,6,NULL,NULL,0,622S
77570,107800_6..S01R,6,NULL,NULL,0,623S
77571,107800_6..S01R,6,NULL,NULL,0,624S
77572,107800_6..S01R,6,NULL,NULL,0,625S
77573,107800_6..S01R,6,NULL,NULL,0,626S
77574,107800_6..S01R,6,NULL,NULL,0,627S
77575,107800_6..S01R,6,NULL,NULL,0,628S
77576,107800_6..S01R,6,NULL,NULL,0,629S
77577,107800_6..S01R,6,NULL,NULL,0,630S
77578,107800_6..S01R,6,NULL,NULL,0,631S
77579,107800_6..S01R,6,NULL,NULL,0,632S
77580,107800_6..S01R,6,NULL,NULL,0,633S
77581,107800_6..S01R,6,NULL,NULL,0,634S
77582,107800_6..S01R,6,NULL,NULL,0,635S
77583,107800_6..S01R,6,NULL,NULL,0,636S
77584,107800_6..S01R,6,NULL,NULL,0,637S
77585,107800_6..S01R,6,NULL,NULL,0,638S
77586,107800_6..S01R,6,NULL,NULL,0,639S
77587,107800_6..S01R,6,NULL,NULL,0,640S
77588,108250_6..N03R,6,NULL,NULL,0,623N
77589,108250_6..N03R,6,NULL,NULL,0,622N
77590,108250_6..N03R,6,NULL,NULL,0,621N
77591,108250_6..N03R,6,NULL,NULL,0,619N
77592,108250_6..N03R,6,NULL,NULL,0,618N
77593,108250_6..N03R,6,NULL,NULL,0,617N
77594,108250_6..N03R,6,NULL,NULL,0,616N
77595,108250_6..N03R,6,NULL,NULL,0,615N
77596,108250_6..N03R,6,NULL,NULL,0,614N
77597,108250_6..N03R,6,NULL,NULL,0,613N
77598,108250_6..N03R,6,NULL,NULL,0,612N
77599,108250_6..N03R,6,NULL,NULL,0,611N
77600,108250_6..N03R,6,NULL,NULL,0,610N
77601,108250_6..N03R,6,NULL,NULL,0,609N
77602,108250_6..N03R,6,NULL,NULL,0,608N
77603,108350_6..S03R,6,NULL,NULL,0,623S
77604,108350_6..S03R,6,NULL,NULL,0,624S
77605,108350_6..S03R,6,NULL,NULL,0,625S
77606,108350_6..S03R,6,NULL,NULL,0,626S
77607,108350_6..S03R,6,NULL,NULL,0,627S
77608,108350_6..S03R,6,NULL,NULL,0,628S
77609,108350_6..S03R,6,NULL,NULL,0,629S
77610,108350_6..S03R,6,NULL,NULL,0,630S
77611,108350_6..S03R,6,NULL,NULL,0,631S
77612,108350_6..S03R,6,NULL,NULL,0,632S
77613,108350_6..S03R,6,NULL,NULL,0,633S
77614,108350_6..S03R,6,NULL,NULL,0,634S
77615,108350_6..S03R,6,NULL,NULL,0,635S
77616,108350_6..S03R,6,NULL,NULL,0,636S
77617,108350_6..S03R,6,NULL,NULL,0,637S
77618,108350_6..S03R,6,NULL,NULL,0,638S
77619,108350_6..S03R,6,NULL,NULL,0,639S
77620,108350_6..S03R,6,NULL,NULL,0,640S
77621,108700_6..S01R,6,NULL,NULL,0,616S
77622,108700_6..S01R,6,NULL,NULL,0,617S
77623,108700_6..S01R,6,NULL,NULL,0,618S
77624,108700_6..S01R,6,NULL,NULL,0,619S
77625,108700_6..S01R,6,NULL,NULL,0,621S
77626,108700_6..S01R,6,NULL,NULL,0,622S
77627,108700_6..S01R,6,NULL,NULL,0,623S
77628,108700_6..S01R,6,NULL,NULL,0,624S
77629,108700_6..S01R,6,NULL,NULL,0,625S
77630,108700_6..S01R,6,NULL,NULL,0,626S
77631,108700_6..S01R,6,NULL,NULL,0,627S
77632,108700_6..S01R,6,NULL,NULL,0,628S
77633,108700_6..S01R,6,NULL,NULL,0,629S
77634,108700_6..S01R,6,NULL,NULL,0,630S
77635,108700_6..S01R,6,NULL,NULL,0,631S
77636,108700_6..S01R,6,NULL,NULL,0,632S
77637,108700_6..S01R,6,NULL,NULL,0,633S
77638,108700_6..S01R,6,NULL,NULL,0,634S
77639,108700_6..S01R,6,NULL,NULL,0,635S
77640,108700_6..S01R,6,NULL,NULL,0,636S
77641,108700_6..S01R,6,NULL,NULL,0,637S
77642,108700_6..S01R,6,NULL,NULL,0,638S
77643,108700_6..S01R,6,NULL,NULL,0,639S
77644,108700_6..S01R,6,NULL,NULL,0,640S
77645,108750_6..N02R,6X,NULL,NULL,0,629N
77646,108750_6..N02R,6X,NULL,NULL,0,628N
77647,108750_6..N02R,6X,NULL,NULL,0,627N
77648,108750_6..N02R,6X,NULL,NULL,0,626N
77649,108750_6..N02R,6X,NULL,NULL,0,625N
77650,108750_6..N02R,6X,NULL,NULL,0,624N
77651,108750_6..N02R,6X,NULL,NULL,0,623N
77652,108750_6..N02R,6X,NULL,NULL,0,622N
77653,108750_6..N02R,6X,NULL,NULL,0,621N
77654,108750_6..N02R,6X,NULL,NULL,0,619N
77655,108750_6..N02R,6X,NULL,NULL,0,613N
77656,108750_6..N02R,6X,NULL,NULL,0,608N
77657,108750_6..N02R,6X,NULL,NULL,0,607N
77658,108750_6..N02R,6X,NULL,NULL,0,606N
77659,108750_6..N02R,6X,NULL,NULL,0,604N
77660,108750_6..N02R,6X,NULL,NULL,0,603N
77661,108750_6..N02R,6X,NULL,NULL,0,602N
77662,108750_6..N02R,6X,NULL,NULL,0,601N
77663,109100_6..N03R,6,NULL,NULL,0,630N
77664,109100_6..N03R,6,NULL,NULL,0,629N
77665,109100_6..N03R,6,NULL,NULL,0,628N
77666,109100_6..N03R,6,NULL,NULL,0,627N
77667,109100_6..N03R,6,NULL,NULL,0,626N
77668,109100_6..N03R,6,NULL,NULL,0,625N
77669,109100_6..N03R,6,NULL,NULL,0,624N
77670,109100_6..N03R,6,NULL,NULL,0,623N
77671,109100_6..N03R,6,NULL,NULL,0,622N
77672,109100_6..N03R,6,NULL,NULL,0,621N
77673,109100_6..N03R,6,NULL,NULL,0,619N
77674,109100_6..N03R,6,NULL,NULL,0,618N
77675,109100_6..N03R,6,NULL,NULL,0,617N
77676,109100_6..N03R,6,NULL,NULL,0,616N
77677,109100_6..N03R,6,NULL,NULL,0,615N
77678,109100_6..N03R,6,NULL,NULL,0,614N
77679,109100_6..N03R,6,NULL,NULL,0,613N
77680,109100_6..N03R,6,NULL,NULL,0,612N
77681,109100_6..N03R,6,NULL,NULL,0,611N
77682,109100_6..N03R,6,NULL,NULL,0,610N
77683,109100_6..N03R,6,NULL,NULL,0,609N
77684,109100_6..N03R,6,NULL,NULL,0,608N
77685,109100_6..S01R,6,NULL,NULL,0,613S
77686,109100_6..S01R,6,NULL,NULL,0,614S
77687,109100_6..S01R,6,NULL,NULL,0,615S
77688,109100_6..S01R,6,NULL,NULL,0,616S
77689,109100_6..S01R,6,NULL,NULL,0,617S
77690,109100_6..S01R,6,NULL,NULL,0,618S
77691,109100_6..S01R,6,NULL,NULL,0,619S
77692,109100_6..S01R,6,NULL,NULL,0,621S
77693,109100_6..S01R,6,NULL,NULL,0,622S
77694,109100_6..S01R,6,NULL,NULL,0,623S
77695,109100_6..S01R,6,NULL,NULL,0,624S
77696,109100_6..S01R,6,NULL,NULL,0,625S
77697,109100_6..S01R,6,NULL,NULL,0,626S
77698,109100_6..S01R,6,NULL,NULL,0,627S
77699,109100_6..S01R,6,NULL,NULL,0,628S
77700,109100_6..S01R,6,NULL,NULL,0,629S
77701,109100_6..S01R,6,NULL,NULL,0,630S
77702,109100_6..S01R,6,NULL,NULL,0,631S
77703,109100_6..S01R,6,NULL,NULL,0,632S
77704,109100_6..S01R,6,NULL,NULL,0,633S
77705,109100_6..S01R,6,NULL,NULL,0,634S
77706,109100_6..S01R,6,NULL,NULL,0,635S
77707,109100_6..S01R,6,NULL,NULL,0,636S
77708,109100_6..S01R,6,NULL,NULL,0,637S
77709,109100_6..S01R,6,NULL,NULL,0,638S
77710,109100_6..S01R,6,NULL,NULL,0,639S
77711,109100_6..S01R,6,NULL,NULL,0,640S
77712,109200_6..S03R,6,NULL,NULL,0,618S
77713,109200_6..S03R,6,NULL,NULL,0,619S
77714,109200_6..S03R,6,NULL,NULL,0,621S
77715,109200_6..S03R,6,NULL,NULL,0,622S
77716,109200_6..S03R,6,NULL,NULL,0,623S
77717,109200_6..S03R,6,NULL,NULL,0,624S
77718,109200_6..S03R,6,NULL,NULL,0,625S
77719,109200_6..S03R,6,NULL,NULL,0,626S
77720,109200_6..S03R,6,NULL,NULL,0,627S
77721,109200_6..S03R,6,NULL,NULL,0,628S
77722,109200_6..S03R,6,NULL,NULL,0,629S
77723,109200_6..S03R,6,NULL,NULL,0,630S
77724,109200_6..S03R,6,NULL,NULL,0,631S
77725,109200_6..S03R,6,NULL,NULL,0,632S
77726,109200_6..S03R,6,NULL,NULL,0,633S
77727,109200_6..S03R,6,NULL,NULL,0,634S
77728,109200_6..S03R,6,NULL,NULL,0,635S
77729,109200_6..S03R,6,NULL,NULL,0,636S
77730,109200_6..S03R,6,NULL,NULL,0,637S
77731,109200_6..S03R,6,NULL,NULL,0,638S
77732,109200_6..S03R,6,NULL,NULL,0,639S
77733,109200_6..S03R,6,NULL,NULL,0,640S
77734,109700_6..N02R,6X,NULL,NULL,0,633N
77735,109700_6..N02R,6X,NULL,NULL,0,632N
77736,109700_6..N02R,6X,NULL,NULL,0,631N
77737,109700_6..N02R,6X,NULL,NULL,0,630N
77738,109700_6..N02R,6X,NULL,NULL,0,629N
77739,109700_6..N02R,6X,NULL,NULL,0,628N
77740,109700_6..N02R,6X,NULL,NULL,0,627N
77741,109700_6..N02R,6X,NULL,NULL,0,626N
77742,109700_6..N02R,6X,NULL,NULL,0,625N
77743,109700_6..N02R,6X,NULL,NULL,0,624N
77744,109700_6..N02R,6X,NULL,NULL,0,623N
77745,109700_6..N02R,6X,NULL,NULL,0,622N
77746,109700_6..N02R,6X,NULL,NULL,0,621N
77747,109700_6..N02R,6X,NULL,NULL,0,619N
77748,109700_6..N02R,6X,NULL,NULL,0,613N
77749,109700_6..N02R,6X,NULL,NULL,0,608N
77750,109700_6..N02R,6X,NULL,NULL,0,607N
77751,109700_6..N02R,6X,NULL,NULL,0,606N
77752,109700_6..N02R,6X,NULL,NULL,0,604N
77753,109700_6..N02R,6X,NULL,NULL,0,603N
77754,109700_6..N02R,6X,NULL,NULL,0,602N
77755,109700_6..N02R,6X,NULL,NULL,0,601N
77756,110050_6..S01R,6,NULL,NULL,0,608S
77757,110050_6..S01R,6,NULL,NULL,0,609S
77758,110050_6..S01R,6,NULL,NULL,0,610S
77759,110050_6..S01R,6,NULL,NULL,0,611S
77760,110050_6..S01R,6,NULL,NULL,0,612S
77761,110050_6..S01R,6,NULL,NULL,0,613S
77762,110050_6..S01R,6,NULL,NULL,0,614S
77763,110050_6..S01R,6,NULL,NULL,0,615S
77764,110050_6..S01R,6,NULL,NULL,0,616S
77765,110050_6..S01R,6,NULL,NULL,0,617S
77766,110050_6..S01R,6,NULL,NULL,0,618S
77767,110050_6..S01R,6,NULL,NULL,0,619S
77768,110050_6..S01R,6,NULL,NULL,0,621S
77769,110050_6..S01R,6,NULL,NULL,0,622S
77770,110050_6..S01R,6,NULL,NULL,0,623S
77771,110050_6..S01R,6,NULL,NULL,0,624S
77772,110050_6..S01R,6,NULL,NULL,0,625S
77773,110050_6..S01R,6,NULL,NULL,0,626S
77774,110050_6..S01R,6,NULL,NULL,0,627S
77775,110050_6..S01R,6,NULL,NULL,0,628S
77776,110050_6..S01R,6,NULL,NULL,0,629S
77777,110050_6..S01R,6,NULL,NULL,0,630S
77778,110050_6..S01R,6,NULL,NULL,0,631S
77779,110050_6..S01R,6,NULL,NULL,0,632S
77780,110050_6..S01R,6,NULL,NULL,0,633S
77781,110050_6..S01R,6,NULL,NULL,0,634S
77782,110050_6..S01R,6,NULL,NULL,0,635S
77783,110050_6..S01R,6,NULL,NULL,0,636S
77784,110050_6..S01R,6,NULL,NULL,0,637S
77785,110050_6..S01R,6,NULL,NULL,0,638S
77786,110050_6..S01R,6,NULL,NULL,0,639S
77787,110050_6..S01R,6,NULL,NULL,0,640S
77788,110300_6..N02R,6X,NULL,NULL,0,636N
77789,110300_6..N02R,6X,NULL,NULL,0,635N
77790,110300_6..N02R,6X,NULL,NULL,0,634N
77791,110300_6..N02R,6X,NULL,NULL,0,633N
77792,110300_6..N02R,6X,NULL,NULL,0,632N
77793,110300_6..N02R,6X,NULL,NULL,0,631N
77794,110300_6..N02R,6X,NULL,NULL,0,630N
77795,110300_6..N02R,6X,NULL,NULL,0,629N
77796,110300_6..N02R,6X,NULL,NULL,0,628N
77797,110300_6..N02R,6X,NULL,NULL,0,627N
77798,110300_6..N02R,6X,NULL,NULL,0,626N
77799,110300_6..N02R,6X,NULL,NULL,0,625N
77800,110300_6..N02R,6X,NULL,NULL,0,624N
77801,110300_6..N02R,6X,NULL,NULL,0,623N
77802,110300_6..N02R,6X,NULL,NULL,0,622N
77803,110300_6..N02R,6X,NULL,NULL,0,621N
77804,110300_6..N02R,6X,NULL,NULL,0,619N
77805,110300_6..N02R,6X,NULL,NULL,0,613N
77806,110300_6..N02R,6X,NULL,NULL,0,608N
77807,110300_6..N02R,6X,NULL,NULL,0,607N
77808,110300_6..N02R,6X,NULL,NULL,0,606N
77809,110300_6..N02R,6X,NULL,NULL,0,604N
77810,110300_6..N02R,6X,NULL,NULL,0,603N
77811,110300_6..N02R,6X,NULL,NULL,0,602N
77812,110300_6..N02R,6X,NULL,NULL,0,601N
77813,110500_6..S03R,6,NULL,NULL,0,610S
77814,110500_6..S03R,6,NULL,NULL,0,611S
77815,110500_6..S03R,6,NULL,NULL,0,612S
77816,110500_6..S03R,6,NULL,NULL,0,613S
77817,110500_6..S03R,6,NULL,NULL,0,614S
77818,110500_6..S03R,6,NULL,NULL,0,615S
77819,110500_6..S03R,6,NULL,NULL,0,616S
77820,110500_6..S03R,6,NULL,NULL,0,617S
77821,110500_6..S03R,6,NULL,NULL,0,618S
77822,110500_6..S03R,6,NULL,NULL,0,619S
77823,110500_6..S03R,6,NULL,NULL,0,621S
77824,110500_6..S03R,6,NULL,NULL,0,622S
77825,110500_6..S03R,6,NULL,NULL,0,623S
77826,110500_6..S03R,6,NULL,NULL,0,624S
77827,110500_6..S03R,6,NULL,NULL,0,625S
77828,110500_6..S03R,6,NULL,NULL,0,626S
77829,110500_6..S03R,6,NULL,NULL,0,627S
77830,110500_6..S03R,6,NULL,NULL,0,628S
77831,110500_6..S03R,6,NULL,NULL,0,629S
77832,110500_6..S03R,6,NULL,NULL,0,630S
77833,110500_6..S03R,6,NULL,NULL,0,631S
77834,110500_6..S03R,6,NULL,NULL,0,632S
77835,110500_6..S03R,6,NULL,NULL,0,633S
77836,110500_6..S03R,6,NULL,NULL,0,634S
77837,110500_6..S03R,6,NULL,NULL,0,635S
77838,110500_6..S03R,6,NULL,NULL,0,636S
77839,110500_6..S03R,6,NULL,NULL,0,637S
77840,110500_6..S03R,6,NULL,NULL,0,638S
77841,110500_6..S03R,6,NULL,NULL,0,639S
77842,110500_6..S03R,6,NULL,NULL,0,640S
77843,110700_6..N03R,6,NULL,NULL,0,639N
77844,110700_6..N03R,6,NULL,NULL,0,638N
77845,110700_6..N03R,6,NULL,NULL,0,637N
77846,110700_6..N03R,6,NULL,NULL,0,636N
77847,110700_6..N03R,6,NULL,NULL,0,635N
77848,110700_6..N03R,6,NULL,NULL,0,634N
77849,110700_6..N03R,6,NULL,NULL,0,633N
77850,110700_6..N03R,6,NULL,NULL,0,632N
77851,110700_6..N03R,6,NULL,NULL,0,631N
77852,110700_6..N03R,6,NULL,NULL,0,630N
77853,110700_6..N03R,6,NULL,NULL,0,629N
77854,110700_6..N03R,6,NULL,NULL,0,628N
77855,110700_6..N03R,6,NULL,NULL,0,627N
77856,110700_6..N03R,6,NULL,NULL,0,626N
77857,110700_6..N03R,6,NULL,NULL,0,625N
77858,110700_6..N03R,6,NULL,NULL,0,624N
77859,110700_6..N03R,6,NULL,NULL,0,623N
77860,110700_6..N03R,6,NULL,NULL,0,622N
77861,110700_6..N03R,6,NULL,NULL,0,621N
77862,110700_6..N03R,6,NULL,NULL,0,619N
77863,110700_6..N03R,6,NULL,NULL,0,618N
77864,110700_6..N03R,6,NULL,NULL,0,617N
77865,110700_6..N03R,6,NULL,NULL,0,616N
77866,110700_6..N03R,6,NULL,NULL,0,615N
77867,110700_6..N03R,6,NULL,NULL,0,614N
77868,110700_6..N03R,6,NULL,NULL,0,613N
77869,110700_6..N03R,6,NULL,NULL,0,612N
77870,110700_6..N03R,6,NULL,NULL,0,611N
77871,110700_6..N03R,6,NULL,NULL,0,610N
77872,110700_6..N03R,6,NULL,NULL,0,609N
77873,110700_6..N03R,6,NULL,NULL,0,608N
77874,110750_6..S01R,6,NULL,NULL,0,603S
77875,110750_6..S01R,6,NULL,NULL,0,604S
77876,110750_6..S01R,6,NULL,NULL,0,606S
77877,110750_6..S01R,6,NULL,NULL,0,607S
77878,110750_6..S01R,6,NULL,NULL,0,608S
77879,110750_6..S01R,6,NULL,NULL,0,609S
77880,110750_6..S01R,6,NULL,NULL,0,610S
77881,110750_6..S01R,6,NULL,NULL,0,611S
77882,110750_6..S01R,6,NULL,NULL,0,612S
77883,110750_6..S01R,6,NULL,NULL,0,613S
77884,110750_6..S01R,6,NULL,NULL,0,614S
77885,110750_6..S01R,6,NULL,NULL,0,615S
77886,110750_6..S01R,6,NULL,NULL,0,616S
77887,110750_6..S01R,6,NULL,NULL,0,617S
77888,110750_6..S01R,6,NULL,NULL,0,618S
77889,110750_6..S01R,6,NULL,NULL,0,619S
77890,110750_6..S01R,6,NULL,NULL,0,621S
77891,110750_6..S01R,6,NULL,NULL,0,622S
77892,110750_6..S01R,6,NULL,NULL,0,623S
77893,110750_6..S01R,6,NULL,NULL,0,624S
77894,110750_6..S01R,6,NULL,NULL,0,625S
77895,110750_6..S01R,6,NULL,NULL,0,626S
77896,110750_6..S01R,6,NULL,NULL,0,627S
77897,110750_6..S01R,6,NULL,NULL,0,628S
77898,110750_6..S01R,6,NULL,NULL,0,629S
77899,110750_6..S01R,6,NULL,NULL,0,630S
77900,110750_6..S01R,6,NULL,NULL,0,631S
77901,110750_6..S01R,6,NULL,NULL,0,632S
77902,110750_6..S01R,6,NULL,NULL,0,633S
77903,110750_6..S01R,6,NULL,NULL,0,634S
77904,110750_6..S01R,6,NULL,NULL,0,635S
77905,110750_6..S01R,6,NULL,NULL,0,636S
77906,110750_6..S01R,6,NULL,NULL,0,637S
77907,110750_6..S01R,6,NULL,NULL,0,638S
